nombre,geocodigo,nom_comuna,nom_region,nom_provin,region,distrito,lon,lat,tipo
LOS LADRILLOS,10109092021,PUERTO VARAS,REGIÓN DE LOS LAGOS,LLANQUIHUE,10,9,-72.30570182311412,-41.36359382014445,localidad
RALÚN,10109092031,PUERTO VARAS,REGIÓN DE LOS LAGOS,LLANQUIHUE,10,9,-72.3650848413537,-41.40015414047337,localidad
RALÚN EL ESTE,10109092032,PUERTO VARAS,REGIÓN DE LOS LAGOS,LLANQUIHUE,10,9,-72.24073384136818,-41.39362195573708,localidad
ROLLIZOS,10109092036,PUERTO VARAS,REGIÓN DE LOS LAGOS,LLANQUIHUE,10,9,-72.33225853414464,-41.431254626927554,localidad
CAYETUÉ,10109092004,PUERTO VARAS,REGIÓN DE LOS LAGOS,LLANQUIHUE,10,9,-72.28066017927361,-41.33951761186872,localidad
PIRUQUINA,10201102022,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.804227770919,-42.368697574677306,localidad
SAN PEDRO,10201102032,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.85381026457007,-42.39601660970308,localidad
LA CHACRA,10201012013,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.80148266448091,-42.457092865337756,localidad
TEN TEN,10201012033,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.78041877894462,-42.45512285059825,localidad
LLICALDAD,10201022017,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.8401877388621,-42.49256119868803,localidad
NERCÓN,10201022019,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.80920719418597,-42.493719329476185,localidad
GAMBOA,10201022009,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.81786304233526,-42.47014616178845,localidad
LA CHACRA,10201032013,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.98098010112811,-42.47366127743983,localidad
LLAU LLAO,10201032016,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.78043189566623,-42.430233235869636,localidad
PID PID,10201032021,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.81225054337547,-42.41180978673211,localidad
TEN TEN,10201032033,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.75965420872068,-42.45768811195033,localidad
COIHUINCO,10201032005,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.97976498633443,-42.449899267130306,localidad
LLAU LLAO,10201042016,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.7649124245911,-42.425998866046264,localidad
PID PID,10201042021,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.78580857992942,-42.402935352071765,localidad
PIRUQUINA,10201042022,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.77955070511588,-42.385869272008186,localidad
PUACURA,10201042023,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.71563257236251,-42.39619665545348,localidad
PUTEMÚN,10201042024,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.73656741733639,-42.411599007216154,localidad
ASTILLERO,10201052001,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.673444664417,-42.40967690657955,localidad
PUACURA,10201052023,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.70215979718442,-42.40662958335579,localidad
QUILQUICO,10201052028,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.7040865679497,-42.46231424470496,localidad
SAN JOSÉ,10201052030,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.66730723669362,-42.43615554313543,localidad
TEY,10201052034,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.70555298038356,-42.42625617241208,localidad
HUEICO,10201062011,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.68618903241577,-42.51212914583557,localidad
PUYÁN,10201062025,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.70851173527657,-42.50847718454633,localidad
PUYAO,10201062026,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.65667675345333,-42.50266989372447,localidad
QUELQUEL,10201062027,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.65889031563286,-42.535627571666154,localidad
RILÁN,10201062029,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.62003481815871,-42.52284435497969,localidad
COÑICO,10201062006,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.6831446517477,-42.49385412485914,localidad
CURAHUE,10201062007,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.6796356627371,-42.546313932621956,localidad
DUCÁN,10201062008,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.68611990194115,-42.53169073614282,localidad
INDETERMINADA,10201062901,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.70398625949333,-42.49078983557068,localidad
HUECHU CHELÍN,10201072010,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.50987911926947,-42.5610004010646,localidad
CHELÍN BAJO,10201072004,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.52389142303859,-42.58646318499789,localidad
LOS ÁNGELES,10201082018,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.47963055352821,-42.62298121735185,localidad
CAMAHUE,10201082002,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.52785553604683,-42.63294007979834,localidad
PELDEHUE,10201082020,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.4480541043426,-42.6267753084374,localidad
SAN MIGUEL,10201082031,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.5078072509683,-42.630631568965505,localidad
HUENUCO,10201092012,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.72405108640488,-42.48865682544289,localidad
LA ESTANCIA,10201092014,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.71133895334233,-42.5562346224803,localidad
LINGUE,10201092015,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.73067789236292,-42.53540628538378,localidad
PUYÁN,10201092025,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.72052592171481,-42.51708037040742,localidad
YUTUY,10201092035,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.75776419182672,-42.522778291514264,localidad
CURAHUE,10201092007,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.69289362395646,-42.547694760140395,localidad
DUCÁN,10201092008,CASTRO,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.70157996040565,-42.53579149970155,localidad
CALLE,10202102010,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.99070493463915,-41.86329321576809,localidad
COCOTUÉ,10202102023,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-74.00815961888372,-41.93207979523684,localidad
COIPOMÓ,10202102025,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-74.00065558988722,-42.032212712841954,localidad
DUHATAO,10202102032,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-74.02914159234756,-41.989687418960045,localidad
LAJAS BLANCAS,10202102041,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.89952588035112,-41.945758793918486,localidad
LECHAGUA,10202102044,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.90032716616392,-41.883951098100084,localidad
AUCACO,10202102005,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.932121159719,-41.91401778273945,localidad
MAR BRAVA,10202102050,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.99299653446919,-41.882551771597655,localidad
MECHAICO,10202102051,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.84479509139666,-41.94465329636505,localidad
PAULDEO,10202102055,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.88321915601249,-41.90001720386403,localidad
PILLUCO,10202102056,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.93180157850097,-41.8875557424432,localidad
PUMILLAHUE,10202102064,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-74.01634672698319,-41.956717720487156,localidad
PUÑIHUIL,10202102069,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-74.03947451546027,-41.935552709656335,localidad
QUETALMAHUE,10202102074,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.96027298950227,-41.864769463248834,localidad
QUILO,10202102076,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.96674404848123,-41.884218456053965,localidad
SAN ANTONIO,10202102078,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.85612024146852,-41.96800220827171,localidad
TAIGUÉN,10202102082,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.97161554623652,-41.905970699686534,localidad
TAULÍN,10202102085,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.97714574418193,-41.869029084694816,localidad
TEGUACO,10202102086,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,10,-73.96588775890964,-41.97110297242759,localidad
CALLE,10202112010,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-74.00772001940086,-41.83982782242446,localidad
CATRUMÁN,10202112012,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.9660491860513,-41.81859541355799,localidad
CAYUCÁN,10202112015,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.89117556451895,-41.83376358119556,localidad
CHAICURA,10202112018,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.87637068172015,-41.839128565393445,localidad
AHUI,10202112002,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.8647616710886,-41.8293729336267,localidad
CHAUMÁN,10202112020,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.949496796974,-41.80230961744919,localidad
GUABÚN,10202112035,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-74.02509728842152,-41.811416650357224,localidad
GUAPILACUY,10202112036,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.91124441160649,-41.79860306864413,localidad
MAR BRAVA,10202112050,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-74.01513425584767,-41.85923345760888,localidad
NAL,10202112053,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.92045803507902,-41.82669202839728,localidad
PULALUN,10202112060,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-74.02383922316953,-41.84636354083277,localidad
PULLIHUE,10202112062,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.99260264251613,-41.812988509600956,localidad
PUNTA ARENAS,10202112065,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.88660994706218,-41.852980080296035,localidad
PUNTA CORONA,10202112067,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.89648189033505,-41.782528528167774,localidad
YUSTE,10202112089,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,11,-73.88768935014187,-41.81887572923347,localidad
CARACOLES,10202022011,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.81968598822507,-41.90039323376559,localidad
LAJAS BLANCAS,10202022041,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.8470061280122,-41.91709969499823,localidad
LECHAGUA,10202022044,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.8493044637529,-41.89326024318423,localidad
MECHAICO,10202022051,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.8174404393751,-41.9314496736622,localidad
PUPELDE,10202022070,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.78697699450792,-41.91435919735065,localidad
PUPELDE BAJO,10202022071,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.77086092007048,-41.90248169267553,localidad
CURAMÓ,10202032029,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.71561686071377,-41.876245744204596,localidad
MUTRICO,10202032052,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.77466426714662,-41.86954996478141,localidad
PURRANQUÍ,10202032072,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.7456918908891,-41.85855541828147,localidad
SAN JUAN,10202032080,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.69566267039741,-41.890701466359715,localidad
INDETERMINADA,10202032901,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.72401723554822,-41.907735442802064,localidad
CAULÍN,10202042013,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.63514607013367,-41.844289490931544,localidad
CAULÍN BAJO,10202042014,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.64211331528314,-41.81874875627981,localidad
HUICHA,10202042038,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.68711201010902,-41.858946056875254,localidad
PUGUEÑÚN,10202042059,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.67937688009911,-41.82802293396403,localidad
RECTA CHACAO,10202042077,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.60444284196515,-41.86382102234506,localidad
SAN ANTONIO DE HUELDÉN,10202042079,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.63336506962446,-41.88118393926147,localidad
BUTAMANGA,10202042008,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.58686851339509,-41.88087093716991,localidad
SENDA CHACAO,10202042081,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.64114519607185,-41.869307536979306,localidad
TEPUAL,10202042087,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.60882069588,-41.87874886940922,localidad
CAULÍN,10202052013,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.59485192040239,-41.82503671913377,localidad
CHACAO,10202052016,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.54028736667034,-41.817214736752625,localidad
CHACAO VIEJO,10202052017,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.50896836347502,-41.83869130867586,localidad
ESTERO HUEIHUE,10202052034,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.5182368835735,-41.8927337879633,localidad
MANAO,10202052049,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.54751892574883,-41.885460799971796,localidad
PUERTO ELVIRA,10202052058,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.56553154336261,-41.815074385173475,localidad
PULELO,10202052061,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.50485542255407,-41.85285934248383,localidad
PUNTA CHILÉN,10202052066,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.4923053903527,-41.892965896614555,localidad
PUTIQUE,10202052073,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.52878467666208,-41.86534371951109,localidad
BUTAMANGA,10202052008,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.56097158253036,-41.8541931298107,localidad
TRES CRUCES,10202052088,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.48647719735904,-41.83665864372864,localidad
CHOROIHUE,10202062022,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.72092920117974,-41.987260376806745,localidad
COÑIMO,10202062027,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.52326982270736,-41.90659029183635,localidad
ALTO LAMECURA,10202062003,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.5253982849386,-41.91736405134328,localidad
DOCA,10202062031,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.55659048555934,-41.939871640248064,localidad
EL QUILAR,10202062033,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.63320962775852,-41.91700560872785,localidad
ESTERO HUEIHUE,10202062034,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.56035645192343,-41.9046030609148,localidad
HUELDÉN,10202062037,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.55343195836423,-41.92485427078823,localidad
HUILLINCO,10202062039,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.68317912296718,-41.920493669439814,localidad
HUILQUECO,10202062040,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.7162630440016,-41.94616497147901,localidad
LAPAHUE,10202062042,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.64675646717512,-42.000927889581654,localidad
LECAM,10202062043,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.58749223753647,-41.94592747537928,localidad
LINAO,10202062045,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.54493298377814,-41.98729118732543,localidad
LLANCO,10202062046,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.6975764129883,-41.9776513966111,localidad
LOS MAÑÍOS,10202062048,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.61317091529074,-41.981098137878334,localidad
PUMANZANO,10202062063,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.65855105042495,-41.95205584606677,localidad
SAN ANTONIO DE HUELDÉN,10202062079,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.60516789417318,-41.900576989821346,localidad
SAN JUAN,10202062080,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.67694058140965,-41.900351012745524,localidad
SENDA CHACAO,10202062081,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.65601768307624,-41.887904527747004,localidad
AGUAS BUENAS,10202072001,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.64402714452804,-42.100947495125936,localidad
CHAQUIGUAL,10202072019,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.57033610766626,-42.158179257729174,localidad
COLONIA DEGAÑ,10202072026,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.63836266700024,-42.03665304037312,localidad
DEGAÑ,10202072030,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.66316203519361,-42.15273226410911,localidad
LONCOMILLA,10202072047,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.61810721694044,-42.165949676492886,localidad
TAIQUEMO,10202072083,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.58636688417823,-42.185371032309924,localidad
TANTAUCO,10202072084,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.74709331460807,-42.10861740517524,localidad
INDETERMINADA,10202072901,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.71210120726917,-42.13931658283678,localidad
CHEPU,10202082021,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.99815502001029,-42.15129271872187,localidad
DEGAÑ,10202082030,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.72995432363253,-42.14545990916663,localidad
PUNTRA,10202082068,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.84530901583446,-42.15099050556891,localidad
BUTALCURA,10202082007,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.73917964996168,-42.21375010209507,localidad
COGOMÓ,10202092024,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.75343548202267,-41.997969716247965,localidad
COIPOMÓ,10202092025,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.88851784068788,-42.032443535519214,localidad
COQUIAO,10202092028,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.8245445102468,-41.9996647299564,localidad
PALOMAR,10202092054,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.81361736835127,-42.081621673172194,localidad
BELBÉN,10202092006,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.72945368766987,-42.05583344966562,localidad
PUNTRA,10202092068,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.79208255453072,-42.11378315764424,localidad
QUICHITUÉ,10202092075,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.79026084307638,-42.030295637986995,localidad
SAN ANTONIO,10202092078,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.80351393279524,-41.96876147925282,localidad
TANTAUCO,10202092084,ANCUD,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.76534727290905,-42.107947723788044,localidad
HUICHA,10203012014,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.76359685895446,-42.6514054893506,localidad
HUITAUQUE,10203012016,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.79725940089898,-42.62137112914481,localidad
NOTUCO,10203012022,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.78955194755532,-42.653187696516596,localidad
PUCATUÉ,10203012029,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.74018174170315,-42.661319346538164,localidad
CHONCHI,10203012005,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,1,-73.77355582283747,-42.63055353025577,localidad
PINDACO,10203022028,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.74195238991115,-42.6912865284226,localidad
PUCATUÉ,10203022029,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.7244891456309,-42.66880936782465,localidad
QUITRIPULLI,10203022035,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.708176398361,-42.68978427867894,localidad
TARA,10203022038,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.77076427393412,-42.700729459308405,localidad
TEUPA,10203022042,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,2,-73.68658357002298,-42.674621969813764,localidad
TARAHUÍN,10203032039,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.76980667178246,-42.72955395221082,localidad
TERAO,10203032041,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.6705844720741,-42.723295362837625,localidad
INDETERMINADA,10203032901,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,3,-73.6732128719197,-42.75156922756823,localidad
MIRAFLORES,10203042019,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.86125578488748,-42.771754814836754,localidad
NATRI,10203042021,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.77080739136638,-42.81372861613621,localidad
PÚLPITO,10203042030,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.78281534925566,-42.76344167836828,localidad
TEPUHUEICO,10203042040,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.92980987700959,-42.7900594497862,localidad
INDETERMINADA,10203042901,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,4,-73.81425267712162,-42.846325839649246,localidad
HUILLINCO,10203052015,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.91371454690702,-42.69088278487867,localidad
CAHUALA,10203052002,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.89760975715392,-42.70146953232789,localidad
QUILIPULLI,10203052033,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.8496246756792,-42.687805354441544,localidad
TARA,10203052038,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.80680734960788,-42.698424692695944,localidad
TRAINEL,10203052044,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,5,-73.81835350113487,-42.67419674987296,localidad
LEUQUETRO,10203062017,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-73.98963601145095,-42.703920395624564,localidad
RAHUE,10203062036,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-74.11047691726418,-42.6763948782223,localidad
CUCAO,10203062009,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-74.05705555144554,-42.66372330020358,localidad
INDETERMINADA,10203062901,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,6,-74.06992047596847,-42.77522796664746,localidad
HUELDE,10203072012,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.09793686367202,-42.600598252864486,localidad
HUENTEMO,10203072013,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.09398534049163,-42.527623579971916,localidad
MELLEICO,10203072018,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.95386367985066,-42.55018283584498,localidad
NOTUÉ,10203072023,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.97702104227207,-42.599558505293736,localidad
PALIHUE,10203072024,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.06919826484797,-42.563002545351736,localidad
QUIAO,10203072031,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-73.95837986573055,-42.64608406372788,localidad
CHANQUÍN,10203072004,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.1120079629482,-42.61855108563876,localidad
COLECOLE,10203072007,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.13523607283375,-42.510706642109454,localidad
INDETERMINADA,10203072901,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,7,-74.04256778956902,-42.62652231347512,localidad
ALCALDEO DE RAUCO,10203082001,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.87776199156576,-42.55871254635104,localidad
NALHUITAD,10203082020,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.8901394282367,-42.51545327585579,localidad
CANÁN,10203082003,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.82545731444647,-42.57917098790817,localidad
QUINCHED,10203082034,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.77409450831297,-42.56727422703335,localidad
RAUCO,10203082037,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,8,-73.80541587206316,-42.557403444173865,localidad
CURACO DE VILUPULLI,10203092010,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.86025412293063,-42.59631615114645,localidad
DICHAM,10203092011,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.83907495377187,-42.62530882588344,localidad
HUITAUQUE,10203092016,CHONCHI,REGIÓN DE LOS LAGOS,CHILOÉ,10,9,-73.81061386569714,-42.61833779795986,localidad
